# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 5.903549492359161377e-03 3.025537252426147461e+00 3.792421875000000000e+02 5.949413869529962540e-03 3.025537252426147461e+00 3.792421875000000000e+02
2.000000000000000000e+01 4.038990475237369537e-03 6.555951595306396484e+00 3.359298706054687500e+02 4.071876872330904007e-03 6.555951595306396484e+00 3.359298706054687500e+02
